"5";"Священное оружие [Holy weapon]";"5 круг, воплощение";"1 бонусное действие";"Касание";"В, С";"Концентрация, вплоть до 1 часа";"Вы наполняете оружие, которого касаетесь, святой силой. Пока заклинание активно, оружие излучает яркий свет в пределах 30 футов и тусклый свет в пределах ещё 30 футов. Кроме того, атаки, совершенные этим оружием, наносят дополнительно 2к8 урона излучением при попадании. Если оружие ещё не является волшебным, оно становится таковым на время действия заклинания.<br>
Бонусным действием вы можете отменить это заклинание и создать вспышку света, исходящую из оружия. Каждое существо по вашему выбору, которое вы видите в пределах 30 футов от оружия, должно совершить спасбросок Телосложения. При неудачном спасброске существо получает 4к8 урона излучением, и становится ослеплённым на 1 минуту.<br>
При успешном спасброске существо получает половину урона и не ослепляется. В конце каждого своего хода ослеплённое существо может повторить спасбросок Телосложения, оканчивая эффект на себе при успехе.<br>";"жрец(XGE)"
"0";"Священное пламя [Sacred flame]";"Трюк, воплощение";"1 действие";"60 футов";"В, С";"Мгновенная";"Похожее на огонь сияние нисходит на существо, которое вы видите в пределах дистанции. Цель должна преуспеть в спасброске Ловкости, иначе она получает урон излучением 1к8. Для этого спасброска цель не получает преимуществ от укрытия.<br>
Урон этого заклинания увеличивается на 1к8, когда вы достигаете 5 уровня (2к8), 11 уровня (3к8) и 17 уровня (4к8).<br>";"жрец"
"3";"Слияние с камнем [Meld into stone]";"3 круг, преобразование (ритуал)";"1 действие";"Касание";"В, С";"8 часов";"Вы входите в каменный предмет или поверхность, достаточно большую, чтобы там поместилось ваше тело, и сливаетесь на время действия заклинания вместе со всем снаряжением с камнем. Используя перемещение, вы выходите из камня в точке, которой можете коснуться. Ваше присутствие абсолютно незаметно, и без помощи магии обнаружить вас невозможно.<br>
Слившись с камнем, вы не можете видеть, что происходит вокруг, и все проверки Мудрости (Восприятие), совершённые, чтобы слушать, совершаются с помехой. Вы осознаёте ход времени и можете в камне накладывать заклинания на себя. Вы можете перемещением выйти из камня в том месте, где вы входили, что оканчивает это заклинание. Иначе вы перемещаться не можете.<br>
Небольшие физические повреждения камня не причиняют вам вреда, но частичное разрушение или изменение его формы (так, что вы больше внутри не поместитесь) изгоняют вас и причиняют дробящий урон 6к6. Полное разрушение камня (или превращение его в другую субстанцию) изгоняет вас и причиняет дробящий урон 50. Если вас изгоняют, вы падаете ничком в свободном пространстве, ближайшем к месту, в котором вы входили в камень.<br>";"жрец"
"6";"Слово возврата [Word of recall]";"6 круг, вызов";"1 действие";"5 футов";"В";"Мгновенная";"Вы и до пяти согласных существ в пределах 5 футов от вас мгновенно телепортируетесь в заранее подготовленное святилище. Вы и телепортирующиеся с вами существа появляетесь в свободном пространстве, ближайшем к месту, указанному вами при подготовке святилища (смотрите ниже). Если вы накладываете это заклинание, не подготовив святилище, заклинание не оказывает никакого эффекта.<br>
Вы должны подготовить святилище, наложив это же заклинание в таком месте как храм, посвящённом или сильно связанном с вашим божеством. Если вы попытаетесь наложить это заклинание в месте, не связанном с вашим божеством, заклинание не окажет никакого эффекта.<br>";"жрец"
"9";"Слово силы: исцеление [Power word heal]";"9 круг, воплощение";"1 действие";"Касание";"В, С";"Мгновенная";"Волна целительной энергии окутывает существо, которого вы касаетесь. Цель восстанавливает все свои хиты. Если существо испугано, очаровано, ошеломлено или парализовано, это состояние оканчивается. Если существо лежит ничком, оно может реакцией встать. Это заклинание не оказывает никакого эффекта на нежить и конструктов.<br>";"жрец (TCE)"
"0";"Слово сияния [Word of radiance]";"Трюк, воплощение";"1 действие";"5 футов";"В, М";"Мгновенная";"(священный символ)Вы произносите божественное слово и исторгаете из себя обжигающее сияние. Каждое существо по вашему выбору, которое вы можете видеть в пределах дистанции, должно преуспеть в спасброске Телосложения, иначе получит 1к6 урона излучением.<br>
Урон заклинания увеличивается на 1к6, когда вы достигаете 5 уровня (2к6), 11 уровня (3к6), и 17 уровня (4к6).<br>";"жрец(XGE)"
"3";"Снятие проклятья [Remove curse]";"3 круг, ограждение";"1 действие";"Касание";"В, С";"Мгновенная";"После вашего касания все проклятья, действующие на одно существо или предмет, оканчиваются. Если предмет был проклятым магическим предметом, проклятье остается, но заклинание разрывает настройку владельца на него, поэтому его можно снять или выбросить.<br>";"жрец"
"6";"Солнечный луч [Sunbeam]";"6 круг, воплощение";"1 действие";"На себя (60-футовая линия)";"В, С, М";"Концентрация, вплоть до 1 минуты";"(увеличительное стекло)Луч ярчайшего света исходит из вашей ладони линией шириной 5 футов и длиной 60 футов. Все существа в этой линии должны совершить спасбросок Телосложения. При провале существо получает урон излучением 6к8 и становится ослеплённым до вашего следующего хода. При успехе оно получает половину урона и не ослепляется. Нежить и слизи совершают этот спасбросок с помехой.<br>
Пока заклинание активно, вы можете действием создавать новые линии света.<br>
Пока заклинание активно, в вашей руке светится яркая искра. Она испускает яркий свет в пределах 30 футов и тусклый свет в пределах ещё 30 футов. Это свет идентичен солнечному.<br>";"жрец (TCE)"
"8";"Солнечный ожог [Sunburst]";"8 круг, воплощение";"1 действие";"150 футов";"В, С, М";"Мгновенная";"(огонь и кусочек солнечного камня)Яркий солнечный свет освещает всё в 60-футовом радиусе с центром на точке, выбранной вами в пределах дистанции. Все существа, находящиеся в нём, должны совершить спасбросок Телосложения. При провале существо получает урон излучением 12к6 и становится ослеплённым на 1 минуту. При успехе оно получает половину урона и не становится ослеплённым. Нежить и слизи совершают этот спасбросок с помехой.<br>
Существо, ослеплённое этим заклинанием, совершает повторные спасброски Телосложения в конце каждого своего хода. В случае успеха оно перестаёт быть ослеплённым.<br>
Это заклинание рассеивает любую тьму в своей области, созданную заклинанием.<br>";"жрец (TCE)"
"0";"Сопротивление [Resistance]";"Трюк, ограждение";"1 действие";"Касание";"В, С, М";"Концентрация, вплоть до 1 минуты";"(крошечный плащ)Вы касаетесь одного согласного существа. Пока заклинание активно, цель может один раз бросить к4 и добавить выпавшее число к одному спасброску на свой выбор. Кость можно кидать до или после спасброска. После этого заклинание оканчивается.<br>";"жрец"
"1";"Сотворение или уничтожение воды [Create or destroy water]";"1 круг, преобразование";"1 действие";"30 футов";"В, С, М";"Мгновенная";"(капля воды, если вода создаётся, или несколько песчинок, если вода уничтожается)Вы либо создаёте, либо уничтожаете воду.<br>
<b>Сотворение воды</b>. Вы создаёте до 10 галлонов (40 литров) чистой воды в пределах дистанции в открытом контейнере. В качестве альтернативы, вода выпадает дождём в кубе с длиной ребра 30 футов в пределах дальности, туша открытое пламя.<br>
<b>Уничтожение воды</b>. Вы уничтожаете до 10 галлонов (40 литров) воды в открытом контейнере в пределах дистанции. В качестве альтернативы, вы уничтожаете туман в кубе с длиной ребра 30 футов в пределах дистанции.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 2 уровня или выше, вы создаёте или уничтожаете 10 дополнительных галлонов (40 литров) воды, и длина ребра куба увеличивается на 5 футов за каждый уровень ячейки выше первого.<br>";"жрец"
"6";"Сотворение нежити [Create undead]";"6 круг, некромантия";"1 минута";"10 футов";"В, С, М";"Мгновенная";"(глиняный горшок с могильной землёй, глиняный горшок с солоноватой водой и по одному чёрному ониксу стоимостью 150 зм на каждый труп)Вы можете накладывать это заклинание только ночью. Выберите до трёх трупов гуманоидов Среднего или Маленького размера в пределах дистанции. Все трупы становятся упырями под вашим контролем (параметры этих существ есть у Мастера).<br>
В каждом своём ходу вы можете бонусным действием мысленно приказать любому существу, оживлённому этим заклинанием, если оно находится в пределах 120 футов от вас (если вы контролируете сразу несколько существ, можете отдать одну и ту же команду сразу нескольким из них). Вы решаете, какое действие это существо совершит, и куда оно переместится в свой следующий ход, или же вы можете отдать общий приказ, например, охранять конкретную комнату или коридор. Если вы не отдадите команду, существо будет всего лишь защищаться от врагов. Получив приказ, существо продолжает его выполнять, пока задача не будет выполнена.<br>
Существо находится под вашим контролем 24 часа, после чего перестаёт слушаться команд. Для поддержания контроля ещё на 24 часа вы должны активировать это заклинание на него ещё раз до окончания 24-часового периода. Такое использование заклинания только поддерживает контроль над уже созданными существами, количество которых не может быть больше трёх, и не оживляет новых.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 7 уровня, вы оживляете или продлеваете контроль над четырьмя упырями. Если вы накладываете это заклинание, используя ячейку 8 уровня, вы оживляете или продлеваете контроль над пятью упырями или двумя вурдалаками или умертвиями. Если вы накладываете это заклинание, используя ячейку 9 уровня, вы оживляете или продлеваете контроль над шестью упырями, тремя вурдалаками или умертвиями, или двумя мумиями.<br>";"жрец"
"3";"Сотворение пищи и воды [Create food and water]";"3 круг, вызов";"1 действие";"30 футов";"В, С";"Мгновенная";"Вы создаёте 45 фунтов еды и 30 галлонов (100 литров) воды на земле или в контейнере в пределах дистанции, которых достаточно для питания пятнадцати гуманоидов или пятерых скакунов на 24 часа. Еда безвкусная, но сытная, и портится, если её не съесть за 24 часа. Вода чистая, и она не портится.<br>";"жрец"
"3";"Спровоцированная жадность [Incite Greed]";"3 круг, очарование";"1 действие";"30 футов";"В, С, М";"Концентрация, вплоть до 1 минуты";"(Драгоценный камень стоимостью 50 зм)Когда вы произносите это заклинание, вы показываете драгоценный камень, используемый в качестве материального компонента, и выбираете любое количество существ в пределах , дальности заклинания, которые могут видеть вас. Каждая цель должна преуспеть в спасброске Мудрости или быть очарована вами до тех пор, пока заклинание не закончится, или пока вы или ваши спутники не сделаете что-нибудь вредное для очарованного существа. Будучи очарованным таким образом, существо не может ничего сделать, кроме как использовать свое движение, чтобы безопасно приблизиться к вам. Существо, находящееся в пределах 5 футов от вас, не может двигаться, а просто жадно смотрит на драгоценный камень, который вы показываете.<br>
В конце каждого своего хода пораженная цель может сделать спасбросок Мудрости. Если это удается, то для этой цели эффект развеивается.<br>";"жрец"
"6";"Стена клинков [Blade barrier]";"6 круг, воплощение";"1 действие";"90 футов";"В, С";"Концентрация, вплоть до 10 минут";"Вы создаёте вертикальную стену из крутящихся бритвенно-острых клинков из магической энергии. Стена появляется в пределах дистанции и существует столько, сколько активно это заклинание. Вы можете создать прямую стену длиной 100 футов, высотой 20 футов и толщиной 5 футов, или закольцованную стену диаметром 60 футов, высотой 20 футов и толщиной 5 футов. Стена предоставляет существам, находящимся за ней, укрытие на три четверти, и её пространство является труднопроходимой местностью.<br>
Когда существо впервые за ход входит в пространство стены или начинает там ход, оно должно совершить спасбросок Ловкости. При провале существо получает рубящий урон 6к10. При успешном спасброске существо получает половину урона.<br>";"жрец"
"4";"Страж веры [Guardian of faith]";"4 круг, вызов";"1 действие";"30 футов";"В";"8 часов";"В выбранной и видимой вами свободной клетке в пределах дистанции появляется и начинает парить призрачный страж. Страж занимает своё пространство, и его контуры плохо видны за исключением сверкающего меча и щита, украшенного символом вашего божества.<br>
Все существа, враждебные вам, перемещающиеся впервые за ход в пространство, находящееся в пределах 10 футов от стража, должны преуспеть в спасброске Ловкости. При провале такое существо получает урон излучением 20, или половину этого урона при успехе. Страж исчезает, когда причинит суммарно 60 урона.<br>";"жрец"
"2";"Тишина [Silence]";"2 круг, иллюзия (ритуал)";"1 действие";"120 футов";"В, С";"Концентрация, вплоть до 10 минут";"Пока заклинание активно, никакие звуки не могут раздаться в пределах сферы с радиусом 20 футов с центром на точке, выбранной в пределах дистанции, а также не могут проходить сквозь неё. Все существа и предметы, полностью находящиеся в сфере, получают иммунитет к урону звуком, и существа считаются оглохшими, когда полностью находятся в ней. Там невозможно накладывать заклинания с вербальным компонентом.<br>";"жрец"
"1";"Убежище [Sanctuary]";"1 круг, ограждение";"1 бонусное действие";"30 футов";"В, С, М";"1 минута";"(маленькое серебряное зеркало)Вы защищаете одно существо в пределах дистанции от атаки. Пока заклинание активно, все существа, нацеливающиеся на защищённое существо атаками или вредоносными заклинаниями, должны вначале совершить спасбросок Мудрости. При провале существо должно выбрать новую цель или потеряет атаку или заклинание. Это заклинание не защищает от эффектов, действующих на площадь, таких как взрыв огненного шара.<br>
Если защищённое существо совершает атаку или накладывает заклинание, воздействующее на враждебное существо или наносит урон другому существу, это заклинание оканчивается.<br>";"жрец"
"2";"Удержание личности [Hold person]";"2 круг, очарование";"1 действие";"60 футов";"В, С, М";"Концентрация, вплоть до 1 минуты";"(небольшой прямой кусочек железа)Выберите гуманоида, которого видите в пределах дистанции. Цель должна преуспеть в спасброске Мудрости, иначе станет парализованной на период действия заклинания. В конце каждого своего хода цель может совершать новые спасброски Мудрости. В случае успеха заклинание на этой цели оканчивается.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 3 уровня или выше, вы можете сделать целью одно дополнительное существо за каждый уровень ячейки выше 2. Эти гуманоиды должны находиться в пределах 30 футов друг от друга, когда вы нацеливаетесь на них.<br>";"жрец"
"0";"Указание  [Guidance]";"Трюк, прорицание";"1 действие";"Касание";"В, С";"Концентрация, вплоть до 1 минуты";"Вы касаетесь одного согласного существа. Один раз, пока заклинание активно, цель может бросить 1к4 и добавить выпавшее число к одной проверке характеристики на свой выбор. Эту кость можно бросить до или после совершения проверки. После этого заклинание оканчивается.<br>";"жрец"
"2";"Улучшение характеристики [Enhance ability]";"2 круг, преобразование";"1 действие";"Касание";"В, С, М";"Концентрация, вплоть до 1 часа";"(мех или перо зверя)Вы касаетесь существа и улучшаете его при помощи магии. Выберите один из следующих эффектов";"жрец"
"2";"Умиротворение  [Calm emotions]";"2 круг, очарование";"1 действие";"60 футов";"В, С";"Концентрация, вплоть до 1 минуты";"Вы пытаетесь подавить сильные эмоции у группы существ. Все гуманоиды в сфере с радиусом 20 футов с центром в точке, выбранной в пределах дистанции, должны совершить спасбросок Харизмы";"жрец"
"7";"Уход в иной мир [Plane shift]";"7 круг, вызов";"1 действие";"Касание";"В, С, М";"Мгновенная";"(раздвоенный металлический прут, стоящий как минимум 250 зм, настроенный на конкретный план существования)Вы и до восьми согласных существ, взявшиеся за руки кругом, перемещаетесь на другой план существования. Вы можете указать в общих чертах точку прибытия, например, Медный город на Стихийном Плане Огня или дворец Диспатера на втором уровне Девяти Преисподних, и вы появитесь возле этого места. Например, если вы хотели оказаться в Медном городе, вы можете прибыть на Стальную улицу, перед Вратами Пепла, или оказаться посреди Моря Огня, на выбор Мастера.<br>
В качестве альтернативы, если вы знаете последовательность знаков телепортационного круга на другом плане существования, это заклинание может перенести вас в этот круг. Если круг телепортации слишком мал для переносимого количества существ, они появляются в ближайшем свободном пространстве рядом с кругом.<br>
Вы можете использовать это заклинание, чтобы изгонять несогласных существ на другой план. Выберите существо в пределах досягаемости и совершите по нему рукопашную атаку заклинанием. При попадании существо должно совершить спасбросок Харизмы. Если существо его проваливает, оно переносится в случайным образом выбранное место на выбранном вами плане существования. Перенесённое таким образом существо должно будет самостоятельно найти дорогу на ваш текущий план существования.<br>";"жрец"
"0";"Уход за умирающим [Spare the dying]";"Трюк, некромантия";"1 действие";"Касание";"В, С";"Мгновенная";"Вы касаетесь живого существа, у которого 0 хитов. Оно становится стабилизированным. Это заклинание не оказывает никакого эффекта на нежить и конструктов.<br>";"жрец"
"3";"Хождение по воде [Water walk]";"3 круг, преобразование (ритуал)";"1 действие";"30 футов";"В, С, М";"1 час";"(кусочек пробки)Это заклинание дарует способность перемещаться по жидкой поверхности — такой как вода, кислота, грязь, снег, зыбучий песок или лава — как если бы это была безвредная твёрдая поверхность (существа, идущие по жидкой лаве, всё равно получают урон от жара). До десяти согласных существ, видимых вами в пределах дистанции, получают эту же способность на время действия заклинания.<br>
Если вы делаете целью существо, погружённое в жидкость, заклинание поднимает его на поверхность со скоростью 60 футов в раунд.<br>";"жрец"
"7";"Храм богов [Temple of the gods]";"7 круг, вызов";"1 час";"120 футов";"В, С, М";"24 часа";"(святой символ стоимостью не менее 5 зм)Вы создаёте храм, появляющийся из мерцающего света на земле в том месте, которое вы можете видеть в пределах дистанции. Храм должен умещаться в незанятом кубе с длиной ребра до 120 футов. Храм остаётся до тех пор, пока заклинание не закончится. Он посвящён любому богу, пантеону или философии, которые представлены священным символом, используемым при накладывании заклинания.<br>
Вы сами решаете, как храм должен выглядеть. Внутреннее пространство храма ограничено полом, стенами и крышей. У храма одна входная дверь, но любое количество окон. Только вы и те существа, которых вы указываете, когда накладываете заклинание, могут открыть или закрыть дверь.<br>
Интерьер храма — это открытое пространство с идолом или алтарём у одной из стен. Вы определяете, освещается ли храм, и является ли этот свет ярким или тусклым. Внутри воздух наполнен запахом горящих благовоний, а температура комфортная.<br>
Храм препятствует существам тех типов, которые вы выбираете, когда накладываете это заклинание. Выберите один или несколько из следующих типов: небожители, элементали, феи, исчадия или нежить. Если существо выбранного типа пытается войти в храм, оно должно совершить спасбросок Харизмы. При провале оно не может войти в храм в течение 24 часов. Даже если существо сумело войти в храм, магия этого места является для него помехой";"жрец"
"1";"Церемония [Ceremony]";"1 круг, ограждение (ритуал)";"1 час";"Касание";"В, С, М";"Мгновенная";"(порошок серебра стоимостью  25 зм, расходуемый заклинанием)Вы совершаете особую религиозную церемонию, наполненную магией. Когда вы накладываете заклинание, выберите один из следующих обрядов, цель которого должна находиться в пределах 10 футов от вас во время накладывания.<br>
<b>Благословение воды</b>. Вы прикасаетесь к одной фляге воды и делаете её святой водой.<br>
<b>Венчание</b>. Вы касаетесь взрослых гуманоидов, желающих связать себя узами брака. В течение следующих 7 дней каждая цель получает бонус +2 к КД пока они находятся в пределах 30 футов друг от друга. Существо может получить преимущества от этого обряда снова, только если оно овдовело.<br>
<b>Заупокойный обряд</b>. Вы касаетесь одного трупа, и в течение следующих 7 дней цель не может стать нежитью, кроме как с помощью заклинания исполнения желаний [wish].<br>
<b>Искупление</b>. Вы касаетесь одного согласного существа, чьё мировоззрение было изменено, и совершаете проверку Мудрости (Проницательность) Сл 20. При успехе вы возвращаете цели её изначальное мировоззрение.<br>
<b>Посвящение</b>. Вы касаетесь одного гуманоида, который хочет посвятить себя служению вашему богу. На следующие 24 часа, каждый раз, когда цель совершает спасбросок, она может бросить к4 и добавить выпавшее число к результату. Существо может получить преимущества от этого обряда только единожды.<br>
<b>Становление</b>. Вы касаетесь одного взрослого гуманоида, который достиг совершеннолетия. На следующие 24 часа, каждый раз, когда цель совершает проверку характеристики, она может бросить к4 и добавить выпавшее число к результату. Существо может получить преимущества от этого обряда только единожды.<br>
<br/><b>Вручение (UA).</b> Вы касаетесь одного согласного гуманоида. Выберите одно заклинание 1-го уровня, которое вы подготовили, и используйте ячейку заклинаний и материальные компоненты, как если бы вы наложили это заклинание. Заклинание не возымеет эффекта. Вместо этого цель может наложить это заклинание один раз, не тратя ячейку заклинаний и не используя материальные компоненты. Если цель не наложит вложенное заклинание в течение 1 часа, оно будет утеряно.<br>";"жрец(XGE)"
"0";"Чудотворство  [Thaumaturgy]";"Трюк, преобразование";"1 действие";"30 футов";"В";"Вплоть до 1 минуты";"Вы создаёте небольшое чудо, знак сверхъестественной силы. Вы создаёте один из следующих магических эффектов в пределах дистанции:<br>

Ваш голос в течение 1 минуты звучит в три раза громче.<br>
Вы заставляете пламя в течение 1 минуты мерцать, светить ярче или тусклее, или изменять цвет.<br>
Вы вызываете безвредную дрожь в полу в течение 1 минуты.<br>
Вы создаёте мгновенный звук, исходящий из выбранной вами точки в пределах дистанции, такой как раскат грома, крик ворона или зловещий шёпот.<br>
Вы мгновенно заставляете незапертое окно или дверь распахнуться или захлопнуться.<br>
Вы на 1 минуту изменяете внешний вид своих глаз.<br>

Если вы накладываете это заклинание несколько раз, у вас может быть до трёх активных эффектов с длительностью в 1 минуту, и вы можете оканчивать такие эффекты действием.<br>";"жрец"
"1";"Щит веры [Shield of faith]";"1 круг, ограждение";"1 бонусное действие";"60 футов";"В, С, М";"Концентрация, вплоть до 10 минут";"(небольшой пергамент со святыми письменами)Мерцающее поле появляется, окружая выбранное вами существо в пределах дистанции, даруя ему на время длительности бонус +2 к КД.<br>";"жрец"
"7";"Эфирность  [Etherealness]";"7 круг, преобразование";"1 действие";"На себя";"В, С";"Вплоть до 8 часов";"Вы вступаете в пограничные окрестности Эфирного Плана, в местность, в которой он пересекается с вашим текущим планом. Вы остаётесь в Пограничном Эфире, пока активно заклинание, или пока вы не окончите его действием. Всё это время вы можете перемещаться в любом направлении. Если вы перемещаетесь вверх или вниз, каждый фут перемещения стоит 1 дополнительный фут. Вы можете видеть и слышать то, что происходит на плане, с которого вы пришли, но всё выглядит серым, и вы не видите то, что находится за пределами 60 футов.<br>
Находясь на Эфирном Плане, вы можете воздействовать только на существ, которые находятся там же, и только они могут воздействовать на вас. Существа, не находящиеся на Эфирном Плане, не могут воспринимать вас и взаимодействовать с вами, если только у них нет особого умения или магии, позволяющей делать это.<br>
Вы игнорируете все предметы и эффекты, не находящиеся на Эфирном Плане, что позволяет вам проходить сквозь предметы, оставленные на исходном плане.<br>
Когда заклинание заканчивается, вы мгновенно возвращаетесь на план, с которого пришли, в месте, которое занимаете в данный момент. Если вы при этом находитесь в месте, занятом предметом или существом, вас мгновенно переносит в ближайшее свободное пространство, которое вы можете занимать, и вы получаете урон силовым полем, равный удвоенному количеству футов, на которое вас телепортировало.<br>
Это заклинание не оказывает эффекта, если вы накладываете его, уже находясь на Эфирном Плане или плане, который не граничит с ним, например, на одном из Внешних Планов.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 8 уровня или выше, вы можете сделать целью до трёх согласных существ (включая вас) за каждый уровень ячейки выше седьмого. Существа должны находиться в пределах 10 футов от вас, когда вы накладываете это заклинание.<br>";"жрец"
"3";"Языки [Tongues]";"3 круг, прорицание";"1 действие";"Касание";"В, М";"1 час";"(маленькая глиняная модель зиккурата)Это заклинание дарует существу, которого вы касаетесь, способность понимать все языки, которые оно слышит. Более того, когда цель говорит, все существа, знающие хотя бы один язык, и слышащие цель, понимают, что она сказала.<br>";"жрец"
