ab3be797-8471-4185-952a-394d237d923a;"4";"Смятение [Confusion]";"4 круг, очарование";"1 действие";"90 футов";"В, С, М";"Концентрация, вплоть до 1 минуты";"(три ореховые скорлупки)Это заклинание атакует и скручивает сознание существ, порождая галлюцинации и провоцируя на необдуманные действия. Все существа в сфере с радиусом 10 футов с центром на точке, выбранной в пределах дистанции, должны преуспеть в спасброске Мудрости, иначе попадут под действие эффекта.<br>
Попавшая под эффект цель не может совершать реакции и должна бросать к10 в начале каждого своего хода, чтобы определить свое поведение в этом ходу.<br>


В конце каждого своего хода цель может совершать спасбросок Мудрости. В случае успеха на этой цели эффект заканчивается.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 5-го уровня или выше, радиус сферы увеличивается на 5 футов за каждый уровень ячейки выше четвертого.<br>";"друид"
11bd63f5-06dd-43af-8af8-f3f913c7de3a;"6";"Солнечный луч [Sunbeam]";"6 круг, воплощение";"1 действие";"На себя (60-футовая линия)";"В, С, М";"Концентрация, вплоть до 1 минуты";"(увеличительное стекло)Луч ярчайшего света исходит из вашей ладони линией шириной 5 футов и длиной 60 футов. Все существа в этой линии должны совершить спасбросок Телосложения. При провале существо получает урон излучением 6к8 и становится ослеплённым до вашего следующего хода. При успехе оно получает половину урона и не ослепляется. Нежить и слизи совершают этот спасбросок с помехой.<br>
Пока заклинание активно, вы можете действием создавать новые линии света.<br>
Пока заклинание активно, в вашей руке светится яркая искра. Она испускает яркий свет в пределах 30 футов и тусклый свет в пределах ещё 30 футов. Это свет идентичен солнечному.<br>";"друид"
ab520883-8ad8-450f-b977-909239f6be23;"8";"Солнечный ожог [Sunburst]";"8 круг, воплощение";"1 действие";"150 футов";"В, С, М";"Мгновенная";"(огонь и кусочек солнечного камня)Яркий солнечный свет освещает всё в 60-футовом радиусе с центром на точке, выбранной вами в пределах дистанции. Все существа, находящиеся в нём, должны совершить спасбросок Телосложения. При провале существо получает урон излучением 12к6 и становится ослеплённым на 1 минуту. При успехе оно получает половину урона и не становится ослеплённым. Нежить и слизи совершают этот спасбросок с помехой.<br>
Существо, ослеплённое этим заклинанием, совершает повторные спасброски Телосложения в конце каждого своего хода. В случае успеха оно перестаёт быть ослеплённым.<br>
Это заклинание рассеивает любую тьму в своей области, созданную заклинанием.<br>";"друид"
cab9522a-a62e-4a01-9a1c-de8ee29650df;"0";"Сопротивление [Resistance]";"Трюк, ограждение";"1 действие";"Касание";"В, С, М";"Концентрация, вплоть до 1 минуты";"(крошечный плащ)Вы касаетесь одного согласного существа. Пока заклинание активно, цель может один раз бросить к4 и добавить выпавшее число к одному спасброску на свой выбор. Кость можно кидать до или после спасброска. После этого заклинание оканчивается.<br>";"друид"
e5e8a353-4c5f-4d32-9369-92c72e7af64f;"1";"Сотворение или уничтожение воды [Create or destroy water]";"1 круг, преобразование";"1 действие";"30 футов";"В, С, М";"Мгновенная";"(капля воды, если вода создаётся, или несколько песчинок, если вода уничтожается)Вы либо создаёте, либо уничтожаете воду.<br>
<b>Сотворение воды</b>. Вы создаёте до 10 галлонов (40 литров) чистой воды в пределах дистанции в открытом контейнере. В качестве альтернативы, вода выпадает дождём в кубе с длиной ребра 30 футов в пределах дальности, туша открытое пламя.<br>
<b>Уничтожение воды</b>. Вы уничтожаете до 10 галлонов (40 литров) воды в открытом контейнере в пределах дистанции. В качестве альтернативы, вы уничтожаете туман в кубе с длиной ребра 30 футов в пределах дистанции.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 2 уровня или выше, вы создаёте или уничтожаете 10 дополнительных галлонов (40 литров) воды, и длина ребра куба увеличивается на 5 футов за каждый уровень ячейки выше первого.<br>";"друид"
cf78937d-fe14-402e-b5c8-7748e33fdb75;"0";"Сотворение костра [Create bonfire]";"Трюк, вызов";"1 действие";"60 футов";"В, С";"Концентрация, вплоть до 1 минуты";"Вы создаёте огонь на поверхности земли в точке, которую можете видеть в пределах дистанции. Пока заклинание действует, огонь занимает область в кубе с длиной ребра 5 футов. Все существа, оказавшиеся в этом пространстве в момент накладывания заклинания, должны преуспеть в спасброске Ловкости, иначе получат 1к8 урона огнём. Существо также должно совершать спасбросок, когда впервые за ход оказывается в области действия заклинания или заканчивает свой ход в ней. Пламя поджигает все горючие предметы никем не носимые и не переносимые.<br>
Урон заклинания увеличивается на 1к8, когда вы достигаете 5 уровня (2к8), 11 уровня (3к8) и 17 уровня (4к8).<br>";"друид(XGE)"
ba34a831-0c97-4160-a42c-d564f0aae719;"0";"Сотворение пламени [Produce flame]";"Трюк, вызов";"1 действие";"На себя";"В, С";"10 минут";"В вашей ладони появляется мерцающее пламя. Оно остаётся там, пока заклинание активно, и не вредит ни вам, ни вашему снаряжению. Огонь испускает яркий свет в радиусе 10 футов и тусклый свет в пределах ещё 10 футов. Заклинание оканчивается, если вы оканчиваете его действием или накладываете ещё раз.<br>
Вы можете атаковать этим пламенем, но это тоже оканчивает заклинание. Когда вы накладываете это заклинание, или другим действием в одном из последующих ходов вы можете метнуть пламя в существо, находящееся в пределах 30 футов от вас. Совершите дальнобойную атаку заклинанием. При попадании цель получает урон огнём 1к8.<br>
Урон этого заклинания увеличивается на 1к8, когда вы достигаете 5 уровня (2к8), 11 уровня (3к8) и 17 уровня (4к8).<br>";"друид"
864e0014-e0fd-44d2-82ad-c4f774316d64;"3";"Стена ветров [Wind wall]";"3 круг, воплощение";"1 действие";"120 футов";"В, С, М";"Концентрация, вплоть до 1 минуты";"(крошечный веер и перо экзотического происхождения)В точке на земле, выбранной вами в пределах дистанции, начинает дуть сильный ветер. Вы можете сделать стену длиной до 50 футов, высотой до 15 футов и толщиной до 1 фута. Вы можете как угодно изгибать стену, лишь бы это был непрерывный путь по земле. Стена существует, пока активно заклинание.<br>
Когда стена появляется, все существа в её области должны совершить спасброски Силы. Существо получает дробящий урон 3к8 при провале, или половину этого урона при успехе.<br>
Сильный ветер сдерживает туман, дым и прочие газы. Маленькие и ещё меньшие летающие существа и предметы не могут пройти через эту стену. Лёгкие, сыпучие материалы, оказавшиеся в стене, взлетают вверх. Стрелы, болты и прочие обычные боеприпасы, выпущенные в цели, находящиеся за стеной, отклоняются вверх и автоматически промахиваются (валуны, брошенные великанами и осадными машинами, а также подобные боеприпасы, не отклоняются). Существа в газообразной форме не могут пройти через неё.<br>";"друид"
7c91ce3b-8e23-4bea-b03e-edecc57e4067;"3";"Стихийное оружие [Elemental weapon]";"3 круг, преобразование";"1 действие";"Касание";"В, С";"Концентрация, вплоть до 1 часа";"Немагическое оружие, которого вы касаетесь, становится магическим. Выберите один из следующих видов урона: звук, кислота, огонь, холод или электричество. Пока заклинание активно, оружие получает бонус +1 к броскам атаки и причиняет при попадании дополнительный урон выбранного вида 1к4.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 5 или 6 уровня, бонус к броску атаки увеличивается до +2, а дополнительный урон увеличивается до 2к4. Если вы используете ячейку заклинания 7 уровня или выше, бонус увеличивается до +3, а дополнительный урон увеличивается до 3к4.<br>";"друид (TCE)"
bdad1a50-5dce-4b15-a3ab-741b7e133d86;"4";"Страж природы [Guardian of nature]";"4 круг, преобразование";"1 бонусное действие";"На себя";"В";"Концентрация, вплоть до 1 минуты";"Дух природы отвечает на ваш призыв и превращает вас в могущественного стража. Превращение длится до тех пор, пока заклинание не закончится. Вы выбираете одну из следующих форм: Первобытный зверь или Великое древо.<br>
<br/><b>Первобытный зверь.</b> Мягкий мех покрывает ваше тело, ваши черты лица становятся дикими, и вы получаете следующие преимущества:<br>
Скорость ходьбы увеличивается на 10 футов.<br>Вы получаете тёмное зрение в пределах 120 футов.<br>Вы совершаете броски атаки, основанные на Силе, с преимуществом.<br>Рукопашные атаки оружием наносят дополнительно 1к6 урона силовым полем.<br>



<br/><b>Великое древо.</b> Ваша кожа покрывается корой, листья прорастают из ваших волос, и вы получаете следующие преимущества:<br>
Вы получаете 10 временных хитов.<br>Вы совершаете с преимуществом спасброски Телосложения.<br>Вы совершаете броски атаки, основанные на Ловкости и Мудрости, с преимуществом.<br>Земля, на которой вы находитесь, в радиусе 15 футов от вас становится труднопроходимой местностью для врагов.<br>


";"друид(XGE)"
81335467-cef2-45dd-acb9-9a4f9a785a3d;"7";"Таинственный мираж [Mirage arcane]";"7 круг, иллюзия";"10 минут";"В пределах видимости";"В, С";"10 дней";"Вы заставляете местность в пределах 1 квадратной мили выглядеть, звучать, пахнуть и даже ощущаться как другая местность. Общая форма местности остаётся той же самой. Открытые поля и дороги можно сделать похожими на болото, холм, расселину или другую труднопроходимую или непроходимую местность. Пруд можно сделать похожим на травяную лужайку, пропасть сделать пологим склоном, а каменистый овраг — широкой и ровной дорогой.<br>
Точно так же, вы можете изменять внешний облик строений, или создавать их там, где их не было. Это заклинание не маскирует, не скрывает и не добавляет существ.<br>
Иллюзия включает в себя слышимые, видимые, тактильные и обонятельные элементы, так что она может сделать обычную местность труднопроходимой (и наоборот), и как-то иначе препятствовать перемещению. Все части иллюзорной местности (такие как камни и палки), вынесенные за пределы области пространства, мгновенно исчезают.<br>
Существа с истинным зрением могут видеть сквозь иллюзию настоящую местность";"друид(XGE)"
cfc90c24-b3f4-4ffd-bd3b-5592f2d6ff4b;"2";"Тёмное зрение [Darkvision]";"2 круг, преобразование";"1 действие";"Касание";"В, С, М";"8 часов";"(щепотка сушеной морковки или агат)Вы касаетесь согласного существа и даруете ему возможность видеть в темноте. Пока заклинание активно, это существо обладает тёмным зрением в пределах 60 футов.<br>";"друид"
0be40d9c-8660-4b64-b8c0-a10f3349ad57;"6";"Терновая стена [Wall of thorns]";"6 круг, вызов";"1 действие";"120 футов";"В, С, М";"Концентрация, вплоть до 10 минут";"(пригоршня шипов)Вы создаёте стену из крепких, гибких, перевитых кустов с острыми как иглы шипами. Стена появляется в пределах дистанции на твёрдой поверхности и существует, пока активно заклинание. Вы можете сделать стену до 60 футов в длину, до 10 футов в высоту и толщиной 5 футов или кругом с диаметром 20 футов, высотой до 20 футов и толщиной 5 футов. Эта стена блокирует линию обзора.<br>
Когда стена появляется, все существа, находящиеся в ней, должны совершить спасбросок Ловкости. При провале существо получает колющий урон 7к8, или половину этого урона при успехе.<br>
Существа могут проходить сквозь стену, но медленно и болезненно. За каждый 1 фут перемещения через стену существо должно потратить 4 фута перемещения. Кроме того, в первый раз за ход, когда существо входит в стену или оканчивает там ход, оно должно совершать спасбросок Ловкости. Оно получает рубящий урон 7к8 при провале, или половину этого урона при успехе.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 7 уровня или выше, оба вида урона увеличиваются на 1к8 за каждый уровень ячейки выше шестого.<br>";"друид"
27f724b1-ee09-46bc-8247-fd41c159b9fa;"0";"Терновый кнут [Thorn whip]";"Трюк, преобразование";"1 действие";"30 футов";"В, С, М";"Мгновенная";"(стебель растения с шипами)Вы создаёте длинный, похожий на лозу кнут, покрытый шипами, бьющий по вашей команде существо, находящееся в пределах дистанции. Совершите рукопашную атаку заклинанием по цели. Если атака попадает, существо получает колющий урон 1к6, и если размер существа не больше Большого, вы подтягиваете существо на 10 футов к себе.<br>
Урон этого заклинания увеличивается на 1к6, когда вы достигаете 5 уровня (2к6), 11 уровня (3к6) и 17 уровня (4к6).<br>";"друид"
e7fb1985-49de-40dd-afae-5ad151e2ba78;"1";"Туманное облако [Fog cloud]";"1 круг, вызов";"1 действие";"120 футов";"В, С";"Концентрация, вплоть до 1 часа";"Вы создаете сферу с радиусом 20 футов из тумана с центром на точке в пределах дистанции. Сфера обходит углы, и её пространство — сильно заслонённая местность. Она существует до окончания действия заклинания, или пока её не рассеет ветер (со скоростью как минимум 10 миль в час).<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 2 уровня или выше, радиус тумана увеличивается на 20 футов за каждый уровень ячейки выше первого.<br>";"друид"
6a4c6afd-feb7-48c4-a64c-e7966adb0278;"2";"Увеличение/уменьшение [Enlarge/reduce]";"2 круг, преобразование";"1 действие";"30 футов";"В, С, М";"Концентрация, вплоть до 1 минуты";"(щепотка толченого железа)Вы увеличиваете или уменьшаете существо или предмет, видимый вами в пределах дистанции, на время действия заклинания. Выберите или существо или предмет, который никто не несет и не носит. Если цель хочет, она может совершить спасбросок Телосложения. В случае успеха заклинание не оказывает на неё никакого влияния.<br>
Если цель — существо, все, что она носит и несет, изменяет размер вместе с ней. Все, что это существо бросит, тут же обретает свой естественный размер.<br>
<b>Увеличение</b>. Размеры цели удваиваются по всем измерениям, а вес увеличивается в восемь раз. Это увеличивает размер на одну категорию — от Среднего до Большого, например. Если для цели не хватает пространства, она приобретает максимально возможный размер. Пока заклинание активно, цель совершает с преимуществом проверки и спасброски Силы. Оружие цели тоже увеличивается. Атаки увеличенным оружием причиняют дополнительный урон 1к4.<br>
<b>Уменьшение</b>. Размеры цели уменьшаются вдвое по всем измерениям, а вес уменьшается до одной восьмой от обычного. Это уменьшает размер на одну категорию — от Среднего до Маленького, например. Пока заклинание активно, цель совершает с помехой проверки и спасброски Силы. Оружие цели тоже уменьшается. Атаки уменьшенным оружием причиняют на 1к4 меньше урона (урон не может быть меньше 1).<br>";"друид (TCE)"
62dfae7c-55ae-4b91-8889-5eebe9abf36a;"2";"Увядание и цветение [Wither and Bloom]";"2 круг, некромантия";"1 действие";"60 футов";"В, С, М";"Мгновенная";"(увядшая виноградная лоза, свернутая петлёй)Вы пробуждаете жизнь и смерть в сфере радиусом 10 футов, в указанной точке в пределах дистанции заклинания. Каждое существо по вашему выбору в этой области должно совершить спасбросок Телосложения, получая 2к6 урона некротической энергией в случае провала или половину этого урона в случае успеха. Немагическая растительность в этой области увядает.<br>
Кроме того, одно существо по вашему выбору в этой области может потратить и бросить одну из своих неизрасходованных Костей Хитов, восстанавливая себе количество хитов, равное результату броска + модификатор вашей базовой характеристики.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 3-го уровня или выше, урон увеличивается на 1к6 за каждый уровень ячейки выше второго, а количество Костей Хитов, которые существо может потратить и добавить к броску восстановления хитов увеличивается на 1 каждый уровень ячейки выше второго.<br>";"друид"
07a3dcc5-3a2d-4ddd-a277-ce70064b67c1;"2";"Удержание личности [Hold person]";"2 круг, очарование";"1 действие";"60 футов";"В, С, М";"Концентрация, вплоть до 1 минуты";"(небольшой прямой кусочек железа)Выберите гуманоида, которого видите в пределах дистанции. Цель должна преуспеть в спасброске Мудрости, иначе станет парализованной на период действия заклинания. В конце каждого своего хода цель может совершать новые спасброски Мудрости. В случае успеха заклинание на этой цели оканчивается.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 3 уровня или выше, вы можете сделать целью одно дополнительное существо за каждый уровень ячейки выше 2. Эти гуманоиды должны находиться в пределах 30 футов друг от друга, когда вы нацеливаетесь на них.<br>";"друид"
fa8a65f7-125c-49d7-adab-d8f6c0a7b3a4;"2";"Узы земли [Earthbind]";"2 круг, преобразование";"1 действие";"300 футов";"В";"Концентрация, вплоть до 1 минуты";"Выберите одно существо, видимое в пределах дистанции. Жёлтые полосы магической энергии обвиваются вокруг этого существа. Цель должна преуспеть в спасброске Силы, иначе её скорость полёта (если есть) будет снижена до 0 на время действия заклинания. Существо, которое находится в воздухе, снижается со скоростью 60 футов за раунд, пока не окажется на земле или не закончится заклинание.<br>";"друид(XGE)"
e2955809-fa12-42c1-a631-ae731349d2f0;"0";"Указание  [Guidance]";"Трюк, прорицание";"1 действие";"Касание";"В, С";"Концентрация, вплоть до 1 минуты";"Вы касаетесь одного согласного существа. Один раз, пока заклинание активно, цель может бросить 1к4 и добавить выпавшее число к одной проверке характеристики на свой выбор. Эту кость можно бросить до или после совершения проверки. После этого заклинание оканчивается.<br>";"друид"
7ed46b34-763f-41d1-a08c-8e114a76ff50;"2";"Улучшение характеристики [Enhance ability]";"2 круг, преобразование";"1 действие";"Касание";"В, С, М";"Концентрация, вплоть до 1 часа";"(мех или перо зверя)Вы касаетесь существа и улучшаете его при помощи магии. Выберите один из следующих эффектов";"друид"
55b977f8-51a4-4e83-95cd-2f1ec9416f34;"4";"Усыхание [Blight]";"4 круг, некромантия";"1 действие";"30 футов";"В, С";"Мгновенная";"Некротическая энергия омывает выбранное вами существо, которое вы видите в пределах дистанции, забирая из него жидкость и жизненные силы. Цель должна совершить спасбросок Телосложения. Цель получает урон некротической энергией 8к8 в случае провала или половину этого урона в случае успеха. Это заклинание не оказывает никакого эффекта на нежить и конструктов.<br>
Если цель — растительное существо или магическое растение, оно совершает спасбросок с помехой, и заклинание причиняет ему максимальный урон.<br>
Если цель — немагическое растение, не являющееся существом, например, дерево или куст, оно не совершает спасбросок";"друид"
9e56a648-a223-4d04-9378-084bc2eed4af;"7";"Уход в иной мир [Plane shift]";"7 круг, вызов";"1 действие";"Касание";"В, С, М";"Мгновенная";"(раздвоенный металлический прут, стоящий как минимум 250 зм, настроенный на конкретный план существования)Вы и до восьми согласных существ, взявшиеся за руки кругом, перемещаетесь на другой план существования. Вы можете указать в общих чертах точку прибытия, например, Медный город на Стихийном Плане Огня или дворец Диспатера на втором уровне Девяти Преисподних, и вы появитесь возле этого места. Например, если вы хотели оказаться в Медном городе, вы можете прибыть на Стальную улицу, перед Вратами Пепла, или оказаться посреди Моря Огня, на выбор Мастера.<br>
В качестве альтернативы, если вы знаете последовательность знаков телепортационного круга на другом плане существования, это заклинание может перенести вас в этот круг. Если круг телепортации слишком мал для переносимого количества существ, они появляются в ближайшем свободном пространстве рядом с кругом.<br>
Вы можете использовать это заклинание, чтобы изгонять несогласных существ на другой план. Выберите существо в пределах досягаемости и совершите по нему рукопашную атаку заклинанием. При попадании существо должно совершить спасбросок Харизмы. Если существо его проваливает, оно переносится в случайным образом выбранное место на выбранном вами плане существования. Перенесённое таким образом существо должно будет самостоятельно найти дорогу на ваш текущий план существования.<br>";"друид"
c6748603-698f-4fac-838b-7c31fd4b0b4f;"0";"Формование воды [Shape water]";"Трюк, преобразование";"1 действие";"30 футов";"С";"Мгновенная или 1 час";"Выберите область воды, которую вы видите в пределах дистанции, и которая помещается в куб с длиной ребра 5 футов. Вы можете управлять ей одним из нижеперечисленных способов:<br>

Вы мгновенно перемещаете воду или изменяете скорость её течения на 5 футов в любом направлении. Этого воздействия недостаточно, чтобы причинить урон.<br>
Вы можете заставить воду принимать простые формы и двигаться согласно вашим указаниям. Этот эффект действует 1 час.<br>
Вы можете изменить цвет или прозрачность воды. Вся область воды должна быть одного цвета и прозрачности. Эффект действует 1 час.<br>
Вы замораживаете воду, если в ней нет никаких существ. Вода размораживается через 1 час. <br>

Если вы накладываете это заклинание несколько раз, вы не можете поддерживать более 2 длительных эффектов одновременно. Вы можете действием отменить один из действующих эффектов.";"друид(XGE)"
4f833a1a-aa2e-451b-afd9-66960d21c055;"6";"Хождение по ветру [Wind walk]";"6 круг, преобразование";"1 минута";"30 футов";"В, С, М";"8 часов";"(огонь и святая вода)Вы и до десяти согласных существ, видимых вами в пределах дистанции, на время длительности заклинания принимаете газообразную форму, становясь лёгкими облачками. Находясь в форме облака, существо получает скорость полёта 300 футов и сопротивление урону от немагического оружия. Единственное действие, которое существо может совершать в этой форме, это Рывок или возвращение в естественную форму. Возврат занимает 1 минуту, во время которой существо недееспособно и не может перемещаться. Пока заклинание активно, существо может вернуться в форму облака, для чего снова требуется преображение в течение 1 минуты.<br>
Если существо находится в форме облака и летит, когда оканчивается эффект, существо в течение 1 минуты снижается на 60 футов в раунд, пока не приземлится безопасно. Если через 1 минуту оно не сможет приземлиться, оно падает на оставшуюся дистанцию.<br>";"друид"
69346bb6-7923-4fb8-856a-2e3a6d6102fc;"3";"Хождение по воде [Water walk]";"3 круг, преобразование (ритуал)";"1 действие";"30 футов";"В, С, М";"1 час";"(кусочек пробки)Это заклинание дарует способность перемещаться по жидкой поверхности — такой как вода, кислота, грязь, снег, зыбучий песок или лава — как если бы это была безвредная твёрдая поверхность (существа, идущие по жидкой лаве, всё равно получают урон от жара). До десяти согласных существ, видимых вами в пределах дистанции, получают эту же способность на время действия заклинания.<br>
Если вы делаете целью существо, погружённое в жидкость, заклинание поднимает его на поверхность со скоростью 60 футов в раунд.<br>";"друид"
a36ca32e-e6b7-4e1b-a71d-5a63cb3c552c;"4";"Цепкая лоза [Grasping vine]";"4 круг, вызов";"1 бонусное действие";"30 футов";"В, С";"Концентрация, вплоть до 1 минуты";"Вы создаёте лозу, вырастающую из земли в свободном пространстве на ваш выбор, видимом вами в пределах дистанции. Когда вы накладываете это заклинание, вы можете приказать лозе ухватить видимое вами существо, находящееся в пределах 30 футов от неё. Это существо должно преуспеть в спасброске Ловкости, иначе его подтянет на 20 футов к лозе.<br>
Пока заклинание активно, вы можете в каждом своём ходу бонусным действием приказывать лозе ухватить то же самое или другое существо.<br>";"друид"
063b49e2-f4ac-45ae-abc5-fa1d3044cf81;"8";"Цунами  [Tsunami]";"8 круг, вызов";"1 минута";"В пределах видимости";"В, С";"Концентрация, вплоть до 6 раундов";"В выбранной точке в пределах дистанции появляется стена из воды. Вы можете создать стену длиной до 300 футов, высотой 300 футов и толщиной 50 футов. Стена существует, пока заклинание активно.<br>
Когда стена появляется, все существа в её области должны совершить спасбросок Силы. При провале они получают дробящий урон 6к10 или половину этого урона при успехе.<br>
В начале каждого вашего хода, после того как стена появилась, стена, вместе со всеми находящимися в ней существами, перемещается на 50 футов от вас. Все существа с размером не больше Огромного, находящиеся внутри стены, или те, в чьё пространство стена входит при перемещении, должны преуспеть в спасброске Силы, иначе они получают дробящий урон 5к10. Существо может получить этот урон только один раз за раунд. В конце хода высота стены уменьшается на 50 футов, а получаемый существами урон в последующие раунды уменьшается на 1к10. Когда высота стены достигает 0 футов, заклинание оканчивается.<br>
Существа, оказавшиеся в стене, могут перемещаться, плавая. Однако, из-за того, что волна очень сильная, существо должно совершить успешную проверку Силы (Атлетика) против Сл ваших заклинаний, чтобы получить возможность перемещаться. Провалив проверку, существо не может перемещаться. Существо, выбравшееся из области цунами, падает на землю.<br>";"друид"
d37d0046-729b-49ab-8a15-64099849c4fa;"1";"Чудо-ягоды [Goodberry]";"1 круг, преобразование";"1 действие";"Касание";"В, С, М";"Мгновенная";"(ветка омелы)В вашей руке появляются до десяти ягод, наполненных магией. Любое существо может действием съесть одну ягоду. Это восстанавливает 1 хит, и ягода настолько питательна, что насыщает существо на весь день.<br>
Ягоды теряют силу, если их не съесть через 24 часа после создания.<br>";"друид"
4e19e02a-e491-4c7a-82a2-a8e230a9f548;"2";"Шипы  [Spike growth]";"2 круг, преобразование";"1 действие";"150 футов";"В, С, М";"Концентрация, вплоть до 10 минут";"(семь острых шипов или семь заострённых веточек)Пол в пределах 20-футового радиуса с центром на точке в пределах дистанции покрывается шипами и колючками. Эта местность становится труднопроходимой на время действия заклинания. Когда существо перемещением входит в эту область или идёт по ней, оно получает колющий урон 2к4 за каждые 5 пройдённых футов.<br>
Трансформация поверхности проходит практически незаметно, и шипы хорошо замаскированы. Существа, которые не видели эту местность в момент накладывания заклинания, должны совершить проверку Мудрости (Восприятие) против Сл ваших заклинаний, чтобы распознать местность опасной, перед тем как в неё войти.<br>";"друид"
